Symbol,Side,SL,TP,Open Time,Open Price,Close Time,Close Price,PnL,Lots,Gain,Day of the week,Session,RR Ratio,Pips,Hour_Decimal,Losing_Streak,Equity_Curve,Equity_Curve_Delayed,Drawdown_State,Lot_Deviation,Prev_Close_Time,Revenge_Timer,Is_High_Risk,Real_Equity,Shadow_Equity
GBPUSD,SELL,1.27354,1.27139,2025-06-19 12:54:00,1.27324,2025-06-19 12:55:00,1.27139,-340.0,20.0,-0.44,Thursday,London,8.91,18.5,12.9,4,111349.86,111689.86,3.922585369135069,0.0,2025-06-19 12:44:00,10.0,1,111349.85999999999,129903.09999999999
GBPUSD,SELL,1.27354,1.27139,2025-06-19 12:54:00,1.27324,2025-06-19 12:55:00,1.27139,-340.0,20.0,-0.44,Wednesday,LND,6.7,-1.7,12.9,5,111009.86,111349.86,4.215058839640753,0.0,2025-06-19 12:55:00,-1.0,1,111009.85999999999,129903.09999999999
GBPUSD,SELL,1.26592,1.27077,2025-06-20 10:57:00,1.27047,2025-06-20 10:58:00,1.27077,-540.0,20.0,-0.64,Thursday,LND,15.4,-2.7,10.95,6,110469.86,111009.86,4.507532310146439,0.0,2025-06-19 12:55:00,1322.0,1,110469.85999999999,129363.09999999999
GBPUSD,SELL,1.27087,1.26592,2025-06-20 11:00:00,1.27057,2025-06-20 11:01:00,1.26592,-60.0,20.0,-0.16,Thursday,LND,15.4,-0.3,11.0,7,110409.86,110469.86,4.972048998596644,0.0,2025-06-20 10:58:00,2.0,1,110409.85999999999,129363.09999999999
GBPUSD,SELL,1.26588,1.26347,2025-06-21 09:43:00,1.26558,2025-06-21 09:44:00,1.26347,4220.0,20.0,4.12,Friday,LND,7.03,21.1,9.716666666666667,8,114629.86,110409.86,5.02366196398,0.0,2025-06-20 11:01:00,1362.0,0,114629.85999999999,133583.09999999998
GBPUSD,SELL,1.266,1.26345,2025-06-21 10:31:00,1.2657,2025-06-21 10:32:00,1.26345,4510.0,20.0,4.41,Friday,LND,9.8,22.5,10.516666666666667,0,119139.86,114629.86,1.3935500653506165,0.0,2025-06-21 09:44:00,47.0,0,119139.85999999999,138093.09999999998
GBPUSD,SELL,1.26597,1.26438,2025-06-24 10:16:00,1.26618,2025-06-24 10:16:00,1.26618,-420.0,20.0,-0.52,Tuesday,London,2.4,0.0,10.266666666666667,0,118719.86,119139.86,0.0,0.0,2025-06-21 10:32:00,4304.0,0,118719.85999999999,137673.09999999998
GBPUSD,SELL,1.26597,1.26438,2025-06-24 10:16:00,1.26597,2025-06-24 10:17:00,1.26618,-420.0,20.0,-0.52,Monday,LND,0.0,-2.1,10.266666666666667,1,118299.86,118719.86,0.3525268537330832,0.0,2025-06-24 10:16:00,0.0,1,118299.85999999999,137673.09999999998
GBPUSD,BUY,1.26597,1.26718,2025-06-24 10:31:00,1.26627,2025-06-24 10:32:00,1.26597,-360.0,20.0,-0.46,Monday,LND,0.0,-1.8,10.516666666666667,2,117939.86,118299.86,0.7050537074661664,0.0,2025-06-24 10:17:00,14.0,1,117939.85999999999,137673.09999999998
GBPUSD,BUY,1.26627,1.26718,2025-06-24 10:31:00,1.26597,2025-06-24 10:31:00,1.26597,-360.0,20.0,-0.46,Tuesday,London,2.71,0.0,10.516666666666667,3,117579.86,117939.86,1.0072195820945233,0.0,2025-06-24 10:32:00,-1.0,1,117579.85999999999,137313.09999999998
GBPUSD,BUY,1.26583,1.26659,2025-06-24 10:32:00,1.26613,2025-06-24 10:33:00,1.26583,765.0,20.0,0.67,Monday,LND,1.53,4.6,10.533333333333333,4,118344.86,117579.86,1.3093854567228802,0.0,2025-06-24 10:31:00,1.0,0,118344.85999999999,138078.09999999998
GBPUSD,BUY,1.26613,1.26659,2025-06-24 10:32:00,1.26583,2025-06-24 10:32:00,1.26583,765.0,20.0,0.67,Tuesday,London,2.53,0.0,10.533333333333333,0,119109.86,118344.86,0.6672829731376217,0.0,2025-06-24 10:33:00,-1.0,0,119109.85999999999,138843.09999999998
GBPUSD,BUY,1.26852,1.27041,2025-06-25 08:15:00,1.26882,2025-06-25 08:16:00,1.26852,-775.0,25.0,-0.9,Tuesday,LND,0.0,-3.1,8.25,0,118334.86,119109.86,0.025180489552363083,5000.0,2025-06-24 10:32:00,1303.0,0,118334.85999999999,138843.09999999998
GBPUSD,BUY,1.26882,1.27041,2025-06-25 08:15:00,1.26852,2025-06-25 08:15:00,1.26852,-775.0,25.0,-0.9,Wednesday,London,7.97,0.0,8.25,1,117559.86,118334.86,0.6756764696550761,4.24852915724977,2025-06-25 08:16:00,-1.0,1,117559.85999999999,138843.09999999998
GBPUSD,BUY,1.26861,1.27051,2025-06-25 08:36:00,1.26891,2025-06-25 08:37:00,1.26861,-445.0,25.0,-0.57,Tuesday,LND,0.0,-2.2,8.6,2,117114.86,117559.86,1.3261724497577891,2.9240383034427544,2025-06-25 08:15:00,21.0,0,117114.85999999999,138398.09999999998
GBPUSD,BUY,1.26891,1.27051,2025-06-25 08:36:00,1.26861,2025-06-25 08:36:00,1.26861,-445.0,25.0,-0.57,Wednesday,London,7.5,0.0,8.6,3,116669.86,117114.86,1.6996830447845082,2.3202011407060192,2025-06-25 08:37:00,-1.0,1,116669.85999999999,138398.09999999998
GBPUSD,BUY,1.26859,1.27049,2025-06-25 08:59:00,1.26889,2025-06-25 09:00:00,1.26859,2200.0,20.0,2.1,Tuesday,LND,3.67,11.0,8.983333333333333,4,118869.86,116669.86,2.073193639811227,-0.487339717240455,2025-06-25 08:36:00,23.0,0,118869.85999999999,140598.09999999998
GBPUSD,BUY,1.26889,1.27049,2025-06-25 08:59:00,1.26859,2025-06-25 08:59:00,1.26859,2200.0,20.0,2.1,Wednesday,London,7.97,0.0,8.983333333333333,0,121069.86,118869.86,0.22662440597126773,-0.487339717240455,2025-06-25 09:00:00,-1.0,0,121069.85999999999,142798.09999999998
GBPUSD,BUY,1.26853,1.27049,2025-06-25 10:47:00,1.26883,2025-06-25 10:48:00,1.26853,2320.0,20.0,2.22,Tuesday,LND,3.87,11.6,10.783333333333333,0,123389.86,121069.86,0.0,-0.487339717240455,2025-06-25 08:59:00,108.0,0,123389.85999999999,145118.09999999998
GBPUSD,BUY,1.26883,1.27049,2025-06-25 10:47:00,1.26853,2025-06-25 10:47:00,1.26853,2320.0,20.0,2.22,Wednesday,London,8.24,0.0,10.783333333333333,0,125709.86,123389.86,0.0,-0.487339717240455,2025-06-25 10:48:00,-1.0,0,125709.85999999999,147438.09999999998
GBPUSD,BUY,1.26773,1.26863,2025-06-25 14:46:00,1.26803,2025-06-25 14:47:00,1.26773,1240.0,20.0,1.14,Tuesday,NY,2.0,6.0,14.766666666666667,0,126949.86,125709.86,0.0,-0.487339717240455,2025-06-25 10:47:00,239.0,0,126949.85999999999,148678.09999999998
GBPUSD,BUY,1.26803,1.26863,2025-06-25 14:46:00,1.26773,2025-06-25 14:46:00,1.26773,1240.0,20.0,1.14,Wednesday,New York,2.0,0.0,14.766666666666667,0,128189.86,126949.86,0.0,-0.487339717240455,2025-06-25 14:47:00,-1.0,0,128189.85999999999,149918.09999999998
GBPUSD,SELL,1.26673,1.26616,2025-06-26 09:46:00,1.26703,2025-06-26 09:46:00,1.26703,0.0,20.0,-0.1,Thursday,London,5.09,0.0,9.766666666666667,0,128189.86,128189.86,0.0,-0.487339717240455,2025-06-25 14:46:00,1140.0,0,128189.85999999999,149918.09999999998
GBPUSD,SELL,1.26703,1.26616,2025-06-26 09:46:00,1.26673,2025-06-26 09:47:00,1.26673,0.0,20.0,-0.1,Wednesday,LND,0.0,0.0,9.766666666666667,0,128189.86,128189.86,0.0,-0.487339717240455,2025-06-26 09:46:00,0.0,0,128189.85999999999,149918.09999999998
GBPUSD,BUY,1.26666,1.26741,2025-06-26 10:22:00,1.26636,2025-06-26 10:22:00,1.26636,60.0,20.0,-0.04,Thursday,London,2.71,0.0,10.366666666666667,0,128249.86,128189.86,0.0,-0.487339717240455,2025-06-26 09:47:00,35.0,0,128249.85999999999,149978.09999999998
GBPUSD,BUY,1.26636,1.26741,2025-06-26 10:22:00,1.26666,2025-06-26 10:23:00,1.26666,60.0,20.0,-0.04,Wednesday,LND,0.0,0.1,10.366666666666667,0,128309.86,128249.86,0.0,-0.487339717240455,2025-06-26 10:22:00,0.0,0,128309.85999999999,150038.09999999998
GBPUSD,SELL,1.26374,1.26125,2025-06-27 10:02:00,1.26401,2025-06-27 10:02:00,1.26401,-500.0,20.0,-0.6,Friday,London,6.04,0.0,10.033333333333333,0,127809.86,128309.86,0.0,-0.487339717240455,2025-06-26 10:23:00,1419.0,0,127809.85999999999,149538.09999999998
GBPUSD,SELL,1.26401,1.26125,2025-06-27 10:02:00,1.26374,2025-06-27 10:03:00,1.26401,-500.0,20.0,-0.6,Thursday,LND,0.0,-2.5,10.033333333333333,1,127309.86,127809.86,0.3896816659296488,-0.487339717240455,2025-06-27 10:02:00,0.0,1,127309.85999999999,149538.09999999998
GBPUSD,BUY,1.26383,1.2647,2025-06-27 10:40:00,1.26413,2025-06-27 10:41:00,1.26383,1140.0,20.0,1.04,Thursday,LND,1.9,5.7,10.666666666666666,2,128449.86,127309.86,0.7793633318592976,-0.487339717240455,2025-06-27 10:03:00,37.0,0,128449.85999999999,150678.09999999998
GBPUSD,BUY,1.26413,1.2647,2025-06-27 10:40:00,1.26383,2025-06-27 10:40:00,1.26383,1140.0,20.0,1.04,Friday,London,2.27,0.0,10.666666666666666,0,129589.86,128449.86,0.0,-0.487339717240455,2025-06-27 10:41:00,-1.0,0,129589.85999999999,151818.09999999998
GBPUSD,SELL,1.26633,1.2647,2025-06-27 14:54:00,1.26658,2025-06-27 14:54:00,1.26658,-440.0,20.0,-0.54,Friday,New York,8.51,0.0,14.9,0,129149.86,129589.86,0.0,-0.487339717240455,2025-06-27 10:40:00,254.0,0,129149.85999999999,151378.09999999998
GBPUSD,SELL,1.26658,1.2647,2025-06-27 14:54:00,1.26633,2025-06-27 14:55:00,1.26658,-440.0,20.0,-0.54,Thursday,NY,0.0,-2.2,14.9,1,128709.86,129149.86,0.33953273813244345,-0.487339717240455,2025-06-27 14:54:00,0.0,1,128709.85999999999,151378.09999999998
GBPUSD,SELL,1.26606,1.26452,2025-06-27 15:39:00,1.26636,2025-06-27 15:39:00,1.26636,3080.0,20.0,2.98,Friday,New York,8.6,0.0,15.65,2,131789.86,128709.86,0.6790654762648869,-0.487339717240455,2025-06-27 14:55:00,44.0,0,131789.86,154458.09999999998
GBPUSD,SELL,1.26636,1.26452,2025-06-27 15:39:00,1.26606,2025-06-27 15:40:00,1.26636,3080.0,20.0,2.98,Thursday,NY,5.13,15.3,15.65,0,134869.86,131789.86,0.0,-0.40944726012459165,2025-06-27 15:39:00,0.0,0,134869.86,157538.09999999998
GBPUSD,SELL,1.26587,1.26464,2025-06-27 15:44:00,1.26615,2025-06-27 15:44:00,1.26615,2520.0,20.0,2.42,Friday,New York,9.43,0.0,15.733333333333333,0,137389.86,134869.86,0.0,-0.32489314482697274,2025-06-27 15:40:00,4.0,0,137389.86,160058.09999999998
GBPUSD,SELL,1.26615,1.26464,2025-06-27 15:44:00,1.26587,2025-06-27 15:45:00,1.26615,2520.0,20.0,2.42,Thursday,NY,4.39,12.3,15.733333333333333,0,139909.86,137389.86,0.0,-0.22360679774998793,2025-06-27 15:44:00,0.0,0,139909.86,162578.09999999998
GBPUSD,SELL,1.28054,1.27867,2025-07-09 09:18:00,1.28027,2025-07-09 09:19:00,1.28054,-640.0,20.0,-0.74,Tuesday,LND,0.0,-3.2,9.3,0,139269.86,139909.86,0.0,0.0,2025-06-27 15:45:00,16893.0,0,139269.86,161938.09999999998
GBPUSD,SELL,1.28063,1.2788,2025-07-09 09:25:00,1.28037,2025-07-09 09:26:00,1.28063,-520.0,20.0,-0.62,Tuesday,LND,0.0,-2.6,9.416666666666666,1,138749.86,139269.86,0.45743738146832547,0.0,2025-07-09 09:19:00,6.0,1,138749.86,161938.09999999998
GBPUSD,SELL,1.28053,1.27881,2025-07-09 09:27:00,1.28041,2025-07-09 09:28:00,1.28053,-240.0,20.0,-0.34,Tuesday,LND,0.0,-1.2,9.45,2,138509.86,138749.86,0.8291052539113398,0.0,2025-07-09 09:26:00,1.0,1,138509.86,161938.09999999998
GBPUSD,SELL,1.28057,1.27871,2025-07-09 09:54:00,1.28027,2025-07-09 09:55:00,1.28057,-700.0,20.0,-0.8,Tuesday,LND,0.0,-3.5,9.9,3,137809.86,138509.86,1.0006442719619617,0.0,2025-07-09 09:28:00,26.0,1,137809.86,161938.09999999998
GBPUSD,SELL,1.28058,1.27881,2025-07-09 09:55:00,1.28035,2025-07-09 09:56:00,1.28058,-500.0,20.0,-0.6,Tuesday,LND,0.0,-2.5,9.916666666666666,4,137309.86,137809.86,1.500966407942943,0.0,2025-07-09 09:55:00,0.0,1,137309.86,161938.09999999998
GBPUSD,SELL,1.27958,1.27769,2025-07-10 09:38:00,1.27928,2025-07-10 09:39:00,1.27958,-640.0,20.0,-0.74,Wednesday,LND,0.0,-3.2,9.633333333333333,5,136669.86,137309.86,1.858339362215072,0.0,2025-07-09 09:56:00,1422.0,1,136669.86,161938.09999999998
GBPUSD,SELL,1.27959,1.27769,2025-07-10 09:38:00,1.27929,2025-07-10 09:39:00,1.27959,-720.0,20.0,-0.82,Wednesday,LND,0.0,-3.6,9.633333333333333,6,135949.86,136669.86,2.3157767436833976,0.0,2025-07-10 09:39:00,-1.0,1,135949.86,161938.09999999998
GBPUSD,SELL,1.27951,1.27769,2025-07-10 09:41:00,1.27921,2025-07-10 09:42:00,1.27951,-740.0,20.0,-0.84,Wednesday,LND,0.0,-3.7,9.683333333333334,7,135209.86,135949.86,2.8303937978352636,0.0,2025-07-10 09:39:00,2.0,1,135209.86,161938.09999999998
GBPUSD,SELL,1.27985,1.27769,2025-07-10 09:46:00,1.27955,2025-07-10 09:47:00,1.27985,-700.0,20.0,-0.8,Wednesday,LND,0.0,-3.5,9.766666666666667,8,134509.86,135209.86,3.359305770158015,0.0,2025-07-10 09:42:00,4.0,1,134509.86,161938.09999999998
GBPUSD,SELL,1.28102,1.27769,2025-07-10 11:15:00,1.28072,2025-07-10 11:16:00,1.28102,-360.0,20.0,-0.46,Wednesday,LND,0.0,-1.8,11.25,9,134149.86,134509.86,3.859627906138996,0.0,2025-07-10 09:47:00,88.0,1,134149.86,161938.09999999998
GBPUSD,SELL,1.29892,1.29696,2025-07-15 09:37:00,1.29862,2025-07-15 09:38:00,1.29862,0.0,20.0,0.02,Monday,LND,5.37,0.6,9.616666666666667,10,134149.86,134149.86,4.116936433214929,0.0,2025-07-10 11:16:00,7101.0,0,134149.86,161938.09999999998
GBPUSD,BUY,1.29746,1.2993,2025-07-15 12:04:00,1.29773,2025-07-15 12:05:00,1.29773,-40.0,20.0,-0.14,Monday,LND,0.0,-0.2,12.066666666666666,0,134109.86,134149.86,4.116936433214929,0.0,2025-07-15 09:38:00,146.0,0,134109.86,161898.09999999998
GBPUSD,BUY,1.29756,1.2994,2025-07-15 12:07:00,1.29783,2025-07-15 12:08:00,1.29756,-260.0,20.0,-0.36,Monday,LND,0.0,-1.3,12.116666666666667,1,133849.86,134109.86,4.145526269556699,0.0,2025-07-15 12:05:00,2.0,1,133849.86,161898.09999999998
GBPUSD,BUY,1.29707,1.29891,2025-07-15 17:35:00,1.29737,2025-07-15 17:36:00,1.29707,-500.0,20.0,-0.6,Monday,NY,5.33,-2.5,17.583333333333332,2,133349.86,133849.86,4.331360205778206,0.0,2025-07-15 12:08:00,327.0,0,133349.86,161398.09999999998
GBPUSD,SELL,1.29668,1.29545,2025-07-16 10:22:00,1.29641,2025-07-16 10:23:00,1.29641,-40.0,20.0,-0.14,Tuesday,LND,2.3,-0.2,10.366666666666667,3,133309.86,133349.86,4.688733160050336,0.0,2025-07-15 17:36:00,1006.0,1,133309.86,161358.09999999998
GBPUSD,SELL,1.3034,1.30156,2025-07-17 13:43:00,1.30313,2025-07-17 13:44:00,1.30313,-660.0,20.0,-0.76,Wednesday,NY,0.0,-3.3,13.716666666666667,4,132649.86,133309.86,4.717322996392106,0.0,2025-07-16 10:23:00,1640.0,1,132649.86,161358.09999999998
GBPUSD,SELL,1.30337,1.30018,2025-07-17 14:00:00,1.3031,2025-07-17 14:01:00,1.3031,-640.0,20.0,-0.74,Wednesday,NY,0.0,-3.2,14.0,5,132009.86,132649.86,5.1890552960313165,0.0,2025-07-17 13:44:00,16.0,1,132009.86,161358.09999999998
GBPUSD,BUY,1.29234,1.29431,2025-07-22 09:18:00,1.29264,2025-07-22 09:19:00,1.29234,-34.0,1.0,-0.04,Monday,LND,5.0,-3.4,9.3,6,131975.86,132009.86,5.646492677499642,-19000.0,2025-07-17 14:01:00,6917.0,1,131975.86,161358.09999999998
GBPUSD,SELL,1.2919,1.2886,2025-07-23 09:18:00,1.2916,2025-07-23 09:19:00,1.2919,35.0,1.0,0.03,Tuesday,LND,0.0,-3.5,9.3,7,132010.86,131975.86,5.670794038390147,-4.248529157249609,2025-07-22 09:19:00,1439.0,0,132010.86,161393.09999999998
GBPUSD,BUY,1.29081,1.29304,2025-07-23 14:51:00,1.29111,2025-07-23 14:52:00,1.29081,-28.0,2.0,-0.04,Tuesday,NY,0.0,-1.4,14.85,0,131982.86,132010.86,5.645777931591097,-2.7530419114284994,2025-07-23 09:19:00,332.0,1,131982.86,161365.09999999998
GBPUSD,BUY,1.29081,1.29304,2025-07-23 14:59:00,1.29111,2025-07-23 15:00:00,1.29111,0.0,10.0,-0.05,Tuesday,NY,0.0,0.0,14.983333333333333,1,131982.86,131982.86,5.665790817030337,-1.0524696231684354,2025-07-23 14:52:00,7.0,0,131982.86,161365.09999999998
GBPUSD,BUY,1.2912,1.29304,2025-07-23 15:12:00,1.2914,2025-07-23 15:13:00,1.2912,-220.0,10.0,-0.27,Tuesday,NY,0.0,-2.2,15.2,0,131762.86,131982.86,5.665790817030337,-0.9585854244379265,2025-07-23 15:00:00,12.0,1,131762.86,161365.09999999998
GBPUSD,BUY,1.27634,1.27815,2025-08-12 09:24:00,1.27664,2025-08-12 09:25:00,1.27634,-500.0,20.0,-0.6,Monday,LND,0.0,-2.5,9.4,1,131262.86,131762.86,5.823034916910074,0.5353761892539288,2025-07-23 15:13:00,28451.0,1,131262.86,161365.09999999998
GBPUSD,BUY,1.27633,1.2773,2025-08-12 10:43:00,1.27663,2025-08-12 10:44:00,1.27633,-60.0,20.0,-0.16,Monday,LND,2.23,-0.3,10.716666666666667,2,131202.86,131262.86,6.180407871182203,0.5353761892539288,2025-08-12 09:25:00,78.0,1,131202.86,161305.09999999998
GBPUSD,BUY,1.27585,1.27649,2025-08-12 11:58:00,1.27615,2025-08-12 11:59:00,1.27585,-440.0,20.0,-0.54,Monday,LND,1.13,-1.2,11.966666666666667,3,130762.86,131202.86,6.223292625694858,0.5353761892539288,2025-08-12 10:44:00,74.0,1,130762.85999999999,161305.09999999998
GBPUSD,BUY,1.27579,1.27939,2025-08-12 12:17:00,1.27609,2025-08-12 12:18:00,1.27579,-300.0,20.0,-0.4,Monday,LND,11.0,-1.5,12.283333333333333,4,130462.86,130762.86,6.537780825454333,0.5353761892539288,2025-08-12 11:59:00,18.0,1,130462.85999999999,161305.09999999998
GBPUSD,SELL,1.28052,1.27805,2025-08-13 10:37:00,1.28022,2025-08-13 10:38:00,1.27805,4283.0,20.0,4.18,Tuesday,LND,7.23,21.7,10.616666666666667,5,134745.86,130462.86,6.7522045980176095,0.5353761892539288,2025-08-12 12:18:00,1339.0,0,134745.86,165588.09999999998
GBPUSD,BUY,1.28417,1.286,2025-08-14 08:53:00,1.28447,2025-08-14 08:54:00,1.28417,-600.0,20.0,-0.7,Thursday,London,0.94,-3.0,8.883333333333333,0,134145.86,134745.86,3.690947871722551,0.5353761892539288,2025-08-13 10:38:00,1335.0,0,134145.86,164988.09999999998
GBPUSD,BUY,1.28417,1.286,2025-08-14 08:53:00,1.28447,2025-08-14 08:54:00,1.28417,-600.0,20.0,-0.7,Wednesday,LND,0.0,-3.0,8.883333333333333,1,133545.86,134145.86,4.119795416849105,0.5353761892539288,2025-08-14 08:54:00,-1.0,1,133545.86,164988.09999999998
GBPUSD,BUY,1.28369,1.28547,2025-08-14 08:58:00,1.28399,2025-08-14 08:59:00,1.28369,-420.0,20.0,-0.52,Wednesday,LND,0.0,-2.1,8.966666666666667,2,133125.86,133545.86,4.548642961975661,0.5353761892539288,2025-08-14 08:54:00,4.0,1,133125.86,164988.09999999998
GBPUSD,BUY,1.28369,1.28547,2025-08-14 08:58:00,1.28399,2025-08-14 08:59:00,1.28369,-420.0,20.0,-0.52,Thursday,London,1.05,-3.0,8.966666666666667,3,132705.86,133125.86,4.848836243564249,0.5353761892539288,2025-08-14 08:59:00,-1.0,1,132705.86,164988.09999999998
GBPUSD,BUY,1.2829,1.28488,2025-08-14 09:08:00,1.2832,2025-08-14 09:09:00,1.2829,-440.0,20.0,-0.54,Wednesday,LND,0.0,-2.2,9.133333333333333,4,132265.86,132705.86,5.149029525152838,0.5353761892539288,2025-08-14 08:59:00,9.0,1,132265.86,164988.09999999998
GBPUSD,BUY,1.2829,1.28488,2025-08-14 09:08:00,1.2832,2025-08-14 09:09:00,1.2829,-440.0,20.0,-0.54,Thursday,London,1.0,-3.0,9.133333333333333,5,131825.86,132265.86,5.463517724912312,0.5353761892539288,2025-08-14 09:09:00,-1.0,1,131825.86,164988.09999999998
GBPUSD,SELL,1.28391,1.28201,2025-08-14 09:42:00,1.28361,2025-08-14 09:43:00,1.28391,-460.0,20.0,-0.56,Thursday,London,0.79,-3.0,9.7,6,131365.86,131825.86,5.778005924671786,0.5353761892539288,2025-08-14 09:09:00,33.0,1,131365.86,164988.09999999998
GBPUSD,SELL,1.28391,1.28201,2025-08-14 09:42:00,1.28361,2025-08-14 09:43:00,1.28391,-460.0,20.0,-0.56,Wednesday,LND,0.0,-2.3,9.7,7,130905.86,131365.86,6.106789042602145,0.5353761892539288,2025-08-14 09:43:00,-1.0,1,130905.85999999999,164988.09999999998
GBPUSD,SELL,1.28387,1.28201,2025-08-14 09:44:00,1.28362,2025-08-14 09:45:00,1.28387,-540.0,20.0,-0.64,Thursday,London,0.75,-2.5,9.733333333333333,8,130365.86,130905.86,6.435572160532503,0.5353761892539288,2025-08-14 09:43:00,1.0,1,130365.85999999999,164988.09999999998
GBPUSD,SELL,1.28387,1.28201,2025-08-14 09:44:00,1.28362,2025-08-14 09:45:00,1.28387,-540.0,20.0,-0.64,Wednesday,LND,0.0,-2.7,9.733333333333333,9,129825.86,130365.86,6.821534951146403,0.5353761892539288,2025-08-14 09:45:00,-1.0,1,129825.85999999999,164988.09999999998
GBPUSD,BUY,1.28255,1.28445,2025-08-14 10:05:00,1.28419,2025-08-14 10:06:00,1.28255,-400.0,20.0,-0.5,Thursday,London,1.0,-16.4,10.083333333333334,10,129425.86,129825.86,7.207497741760302,0.5353761892539288,2025-08-14 09:45:00,20.0,1,129425.85999999999,164988.09999999998
GBPUSD,BUY,1.28255,1.28445,2025-08-14 10:05:00,1.28419,2025-08-14 10:06:00,1.28255,-400.0,20.0,-0.5,Wednesday,LND,3.93,-2.0,10.083333333333334,11,129025.86,129425.86,7.493396105178006,0.46215505514587457,2025-08-14 10:06:00,-1.0,1,129025.85999999999,164988.09999999998
GBPUSD,SELL,1.28532,1.28342,2025-08-15 10:41:00,1.28502,2025-08-15 10:42:00,1.28532,-580.0,20.0,-0.68,Friday,London,1.0,-3.0,10.683333333333334,12,128445.86,129025.86,7.77929446859571,0.3896343957772868,2025-08-14 10:06:00,1475.0,1,128445.85999999999,164988.09999999998
GBPUSD,SELL,1.28532,1.28342,2025-08-15 10:41:00,1.28502,2025-08-15 10:42:00,1.28532,-580.0,20.0,-0.68,Thursday,LND,0.0,-2.9,10.683333333333334,13,127865.86,128445.86,8.19384709555138,0.3248931448269666,2025-08-15 10:42:00,-1.0,1,127865.85999999999,164988.09999999998
EURUSD,SELL,1.10128,,2025-08-15 10:46:00,1.10098,2025-08-15 10:47:00,1.10128,-40.0,20.0,-0.14,Thursday,LND,0.0,-0.4,10.766666666666667,14,127825.86,127865.86,8.60839972250705,0.22360679774998052,2025-08-15 10:42:00,4.0,1,127825.85999999999,164988.09999999998
EUROUSD,SELL,1.10128,1.10098,2025-08-15 10:46:00,1.10098,2025-08-15 10:47:00,1.10128,-40.0,20.0,-0.14,Friday,London,1.0,-3.0,10.766666666666667,15,127785.86,127825.86,8.63698955884882,0.0,2025-08-15 10:47:00,-1.0,1,127785.85999999999,164988.09999999998
GBPUSD,BUY,1.28512,1.28703,2025-08-15 11:00:00,1.28542,2025-08-15 11:01:00,1.28512,-20.0,20.0,-0.12,Thursday,LND,5.0,-0.1,11.0,16,127765.86,127785.86,8.665579395190589,0.0,2025-08-15 10:47:00,13.0,1,127765.85999999999,164988.09999999998
GBPUSD,BUY,1.28512,1.28703,2025-08-15 11:00:00,1.28542,2025-08-15 11:01:00,1.28512,-20.0,20.0,-0.12,Friday,London,1.0,-3.0,11.0,17,127745.86,127765.86,8.679874313361475,0.0,2025-08-15 11:01:00,-1.0,1,127745.85999999999,164988.09999999998
EURUSD,SELL,1.09866,1.09766,2025-08-16 07:51:00,1.09836,2025-08-16 07:52:00,1.09866,-40.0,20.0,-0.14,Friday,LND,2.33,-0.2,7.85,18,127705.86,127745.86,8.69416923153236,0.0,2025-08-15 11:01:00,1250.0,1,127705.85999999999,164988.09999999998
EUROUSD,SELL,1.09866,1.09766,2025-08-16 07:51:00,1.09836,2025-08-16 07:52:00,1.09866,-40.0,20.0,-0.14,Saturday,Asia,1.0,-3.0,7.85,19,127665.86,127705.86,8.722759067874131,0.0,2025-08-16 07:52:00,-1.0,1,127665.85999999999,164988.09999999998
EURUSD,SELL,1.09845,1.09655,2025-08-16 07:57:00,1.09815,2025-08-16 07:58:00,1.09845,-620.0,20.0,-0.72,Friday,LND,0.0,-3.1,7.95,20,127045.86,127665.86,8.7513489042159,0.0,2025-08-16 07:52:00,5.0,1,127045.85999999999,164988.09999999998
GBPUSD,SELL,1.28783,1.28599,2025-08-16 07:57:00,1.28753,2025-08-16 07:58:00,1.28783,-240.0,20.0,-0.34,Saturday,Asia,1.0,-3.0,7.95,21,126805.86,127045.86,9.194491367513342,0.0,2025-08-16 07:58:00,-1.0,1,126805.85999999999,164988.09999999998
EUROUSD,SELL,1.09845,1.09655,2025-08-16 07:57:00,1.09815,2025-08-16 07:58:00,1.09845,-620.0,20.0,-0.72,Saturday,Asia,0.8,-3.0,7.95,22,126185.86,126805.86,9.366030385563963,0.0,2025-08-16 07:58:00,-1.0,1,126185.85999999999,164988.09999999998
GBPUSD,SELL,1.28783,1.28599,2025-08-16 07:57:00,1.28753,2025-08-16 07:58:00,1.28783,-240.0,20.0,-0.34,Friday,LND,0.0,-1.2,7.95,23,125945.86,126185.86,9.809172848861405,0.0,2025-08-16 07:58:00,-1.0,1,125945.85999999999,164988.09999999998
GBPUSD,SELL,1.28816,1.28625,2025-08-16 08:03:00,1.28786,2025-08-16 08:04:00,1.28816,-160.0,20.0,-0.26,Friday,LND,0.0,-0.8,8.05,24,125785.86,125945.86,9.980711866912026,0.0,2025-08-16 07:58:00,5.0,1,125785.85999999999,164988.09999999998
EURUSD,SELL,1.09866,1.09766,2025-08-16 08:03:00,1.0984,2025-08-16 08:04:00,1.09866,100.0,20.0,0.0,Friday,LND,2.83,0.0,8.05,25,125885.86,125785.86,10.095071212279107,0.0,2025-08-16 08:04:00,-1.0,0,125885.85999999999,164988.09999999998
